County,ShortName,Precinct,CD,Biden,Trump,Total
Rappahannock,Rappahannock,201 - AMISSVILLE,5,123,529,665
Rappahannock,Rappahannock,301 - SPERRYVILLE,5,131,328,460
Rappahannock,Rappahannock,401 - SCRABBLE,5,97,393,497
Rappahannock,Rappahannock,501 - CHESTER GAP,5,53,309,371
Rappahannock,Rappahannock,502 - FLINT HILL,5,88,224,315
Richmond City,RichmondCity,# AB - Central Absentee Precinct,4,63694,7533,71940
Richmond City,RichmondCity,## Provisional,4,672,103,795
Richmond City,RichmondCity,101 - ONE HUNDRED ONE,4,276,134,419
Richmond City,RichmondCity,102 - ONE HUNDRED TWO,4,187,241,443
Richmond City,RichmondCity,104 - ONE HUNDRED FOUR,4,300,402,711
Richmond City,RichmondCity,105 - ONE HUNDRED FIVE,4,297,261,578
Richmond City,RichmondCity,106 - ONE HUNDRED SIX,4,179,484,683
Richmond City,RichmondCity,111 - ONE HUNDRED ELEVEN,4,263,290,562
Richmond City,RichmondCity,112 - ONE HUNDRED TWELVE,4,210,201,424
Richmond City,RichmondCity,113 - ONE HUNDRED THIRTEEN,4,494,181,702
Richmond City,RichmondCity,114 - ONE HUNDRED FOURTEEN,4,468,215,705
Richmond City,RichmondCity,115 - ONE HUNDRED FIFTEEN,4,229,306,552
Richmond City,RichmondCity,203 - TWO HUNDRED THREE,4,138,76,223
Richmond City,RichmondCity,204 - TWO HUNDRED FOUR,4,432,171,614
Richmond City,RichmondCity,206 - TWO HUNDRED SIX,4,247,38,294
Richmond City,RichmondCity,207 - TWO HUNDRED SEVEN,4,444,179,651
Richmond City,RichmondCity,208 - TWO HUNDRED EIGHT,4,381,156,554
Richmond City,RichmondCity,213 - TWO HUNDRED THIRTEEN,4,791,77,893
Richmond City,RichmondCity,214 - TWO HUNDRED FOURTEEN,4,446,59,516
Richmond City,RichmondCity,215 - TWO HUNDRED FIFTEEN,4,310,134,463
Richmond City,RichmondCity,301 - THREE HUNDRED ONE,4,326,21,351
Richmond City,RichmondCity,302 - THREE HUNDRED TWO,4,227,57,289
Richmond City,RichmondCity,303 - THREE HUNDRED THREE,4,278,23,303
Richmond City,RichmondCity,304 - THREE HUNDRED FOUR,4,437,24,469
Richmond City,RichmondCity,305 - THREE HUNDRED FIVE,4,402,54,474
Richmond City,RichmondCity,306 - THREE HUNDRED SIX,4,317,29,357
Richmond City,RichmondCity,307 - THREE HUNDRED SEVEN,4,203,108,325
Richmond City,RichmondCity,308 - THREE HUNDRED EIGHT,4,223,132,365
Richmond City,RichmondCity,309 - THREE HUNDRED NINE,4,205,155,360
Richmond City,RichmondCity,310 - THREE HUNDRED TEN,4,267,5,277
Richmond City,RichmondCity,402 - FOUR HUNDRED TWO,4,480,298,819
Richmond City,RichmondCity,404 - FOUR HUNDRED FOUR,4,476,223,715
Richmond City,RichmondCity,409 - FOUR HUNDRED NINE,4,236,344,594
Richmond City,RichmondCity,410 - FOUR HUNDRED TEN,4,417,232,668
Richmond City,RichmondCity,412 - FOUR HUNDRED TWELVE,4,426,169,612
Richmond City,RichmondCity,413 - FOUR HUNDRED THIRTEEN,4,224,216,451
Richmond City,RichmondCity,414 - FOUR HUNDRED FOURTEEN,4,266,316,594
Richmond City,RichmondCity,415 - FOUR HUNDRED FIFTEEN,4,212,280,505
Richmond City,RichmondCity,501 - FIVE HUNDRED ONE,4,486,149,662
Richmond City,RichmondCity,503 - FIVE HUNDRED THREE,4,590,98,711
Richmond City,RichmondCity,504 - FIVE HUNDRED FOUR,4,736,134,900
Richmond City,RichmondCity,505 - FIVE HUNDRED FIVE,4,389,82,483
Richmond City,RichmondCity,508 - FIVE HUNDRED EIGHT,4,298,106,418
Richmond City,RichmondCity,509 - FIVE HUNDRED NINE,4,512,55,576
Richmond City,RichmondCity,510 - FIVE HUNDRED TEN,4,586,91,699
Richmond City,RichmondCity,602 - SIX HUNDRED TWO,4,462,24,501
Richmond City,RichmondCity,603 - SIX HUNDRED THREE,4,502,38,546
Richmond City,RichmondCity,604 - SIX HUNDRED FOUR,4,396,35,439
Richmond City,RichmondCity,606 - SIX HUNDRED SIX,4,533,42,587
Richmond City,RichmondCity,607 - SIX HUNDRED SEVEN,4,384,125,521
Richmond City,RichmondCity,609 - SIX HUNDRED NINE,4,819,164,1011
Richmond City,RichmondCity,610 - SIX HUNDRED TEN,4,482,32,518
Richmond City,RichmondCity,701 - SEVEN HUNDRED ONE,4,549,30,586
Richmond City,RichmondCity,702 - SEVEN HUNDRED TWO,4,421,35,462
Richmond City,RichmondCity,703 - SEVEN HUNDRED THREE,4,551,54,620
Richmond City,RichmondCity,705 - SEVEN HUNDRED FIVE,4,341,67,424
Richmond City,RichmondCity,706 - SEVEN HUNDRED SIX,4,778,88,884
Richmond City,RichmondCity,707 - SEVEN HUNDRED SEVEN,4,555,148,727
Richmond City,RichmondCity,708 - SEVEN HUNDRED EIGHT,4,654,178,875
Richmond City,RichmondCity,802 - EIGHT HUNDRED TWO,4,442,40,487
Richmond City,RichmondCity,806 - EIGHT HUNDRED SIX,4,379,76,464
Richmond City,RichmondCity,810 - EIGHT HUNDRED TEN,4,339,78,420
Richmond City,RichmondCity,811 - EIGHT HUNDRED ELEVEN,4,536,66,611
Richmond City,RichmondCity,812 - EIGHT HUNDRED TWELVE,4,546,150,707
Richmond City,RichmondCity,814 - EIGHT HUNDRED FOURTEEN,4,316,48,368
Richmond City,RichmondCity,902 - NINE HUNDRED TWO,4,190,42,233
Richmond City,RichmondCity,903 - NINE HUNDRED THREE,4,478,98,591
Richmond City,RichmondCity,908 - NINE HUNDRED EIGHT,4,464,65,539
Richmond City,RichmondCity,909 - NINE HUNDRED NINE,4,495,109,615
Richmond City,RichmondCity,910 - NINE HUNDRED TEN,4,470,87,565
Richmond City,RichmondCity,911 - NINE HUNDRED ELEVEN,4,416,42,469
Richmond,Richmond,# AB - Central Absentee Precinct,1,1083,1253,2349
Richmond,Richmond,## Provisional,1,0,0,0
Richmond,Richmond,101 - PRECINCT 1-1,1,142,151,297
Richmond,Richmond,201 - PRECINCT 2-1,1,90,243,339
Richmond,Richmond,301 - PRECINCT 3-1,1,45,178,225
Richmond,Richmond,401 - PRECINCT 4-1,1,78,367,447
Richmond,Richmond,501 - PRECINCT 5-1,1,75,355,434
Roanoke City,RoanokeCity,# AB - Central Absentee Precinct,6,19780,7594,27708
Roanoke City,RoanokeCity,## Provisional,6,492,157,663
Roanoke City,RoanokeCity,001 -Peters Creek,6,336,200,550
Roanoke City,RoanokeCity,002 - Grandview,6,331,353,706
Roanoke City,RoanokeCity,003 -Preston Park,6,291,534,852
Roanoke City,RoanokeCity,004 - Williamson Road,6,313,420,746
Roanoke City,RoanokeCity,005 - East Gate,6,194,599,815
Roanoke City,RoanokeCity,006 - Hollins Road,6,277,447,745
Roanoke City,RoanokeCity,007 - Southeast,6,228,479,728
Roanoke City,RoanokeCity,008 - Lincoln Terrace,6,389,64,465
Roanoke City,RoanokeCity,009 - Highland,6,440,267,730
Roanoke City,RoanokeCity,010 - Old Southwest-Wasena,6,411,397,842
Roanoke City,RoanokeCity,011 - RALEIGH COURT,6,346,468,841
Roanoke City,RoanokeCity,012 - SOUTH ROANOKE,6,217,407,649
Roanoke City,RoanokeCity,013 - GARDEN CITY,6,261,674,971
Roanoke City,RoanokeCity,014 - Crystal Spring,6,251,462,728
Roanoke City,RoanokeCity,015 - Grandin Court,6,278,413,710
Roanoke City,RoanokeCity,016 - Deyerle,6,181,525,720
Roanoke City,RoanokeCity,017 - LEE-HI,6,417,506,962
Roanoke City,RoanokeCity,018 - Summit Hills,6,357,428,809
Roanoke City,RoanokeCity,019 - Forest Park,6,487,113,608
Roanoke City,RoanokeCity,020 - EUREKA PARK,6,496,100,609
Roanoke (pt.),Roanoke,# AB - Central Absentee Precinct,6,13732,15104,29216
Roanoke (pt.),Roanoke,# AB - Central Absentee Precinct,9,3818,4175,8076
Roanoke (pt.),Roanoke,## Provisional,6,43,54,99
Roanoke (pt.),Roanoke,## Provisional,9,12,22,35
Roanoke (pt.),Roanoke,101 - CATAWBA,9,68,378,456
Roanoke (pt.),Roanoke,102 - MASON VALLEY,9,56,344,407
Roanoke (pt.),Roanoke,103 - GLENVAR,9,184,848,1045
Roanoke (pt.),Roanoke,104 - NORTHSIDE,9,140,360,513
Roanoke (pt.),Roanoke,105 - PETERS CREEK,9,210,680,910
Roanoke (pt.),Roanoke,106 - GREEN HILL,9,120,613,750
Roanoke (pt.),Roanoke,107 - BENNETT SPRINGS,9,83,432,522
Roanoke (pt.),Roanoke,108 - WILDWOOD,9,113,527,656
Roanoke (pt.),Roanoke,201 - PLANTATION,6,178,531,742
Roanoke (pt.),Roanoke,202 - BURLINGTON,6,188,369,573
Roanoke (pt.),Roanoke,203 - MOUNTAIN VIEW,6,184,777,976
Roanoke (pt.),Roanoke,204 - BOTETOURT SPRINGS,9,167,575,752
Roanoke (pt.),Roanoke,205 - ORCHARDS,6,106,580,704
Roanoke (pt.),Roanoke,206 - HOLLINS,6,108,310,424
Roanoke (pt.),Roanoke,301 - BENT MOUNTAIN,9,93,272,373
Roanoke (pt.),Roanoke,302 - POAGES MILL,6,154,680,850
Roanoke (pt.),Roanoke,303 - WINDSOR HILLS,6,96,306,417
Roanoke (pt.),Roanoke,304 - OAK GROVE,6,163,484,656
Roanoke (pt.),Roanoke,305 - CASTLE ROCK,6,193,525,731
Roanoke (pt.),Roanoke,306 - GARST MILL,6,105,236,350
Roanoke (pt.),Roanoke,401 - SOUTH LINDENWOOD,6,66,298,368
Roanoke (pt.),Roanoke,402 - BONSACK,6,42,150,196
Roanoke (pt.),Roanoke,403 - NORTH VINTON,6,155,476,649
Roanoke (pt.),Roanoke,404 - SOUTH VINTON,6,139,467,630
Roanoke (pt.),Roanoke,405 - NORTH LINDENWOOD,6,54,334,399
Roanoke (pt.),Roanoke,406 - MOUNT PLEASANT,6,124,693,834
Roanoke (pt.),Roanoke,501 - COTTON HILL,6,97,353,456
Roanoke (pt.),Roanoke,502 - PENN FOREST,6,113,314,438
Roanoke (pt.),Roanoke,503 - CAVE SPRING,6,122,388,528
Roanoke (pt.),Roanoke,504 - OGDEN,6,204,377,595
Roanoke (pt.),Roanoke,505 - CLEARBROOK,6,87,435,536
Roanoke (pt.),Roanoke,506 - MOUNT VERNON,6,94,289,396
Roanoke (pt.),Roanoke,507 - HUNTING HILLS,6,190,512,721
Rockbridge,Rockbridge,# AB - Central Absentee Precinct,6,2836,2187,5081
Rockbridge,Rockbridge,## Provisional,6,18,20,38
Rockbridge,Rockbridge,101 - AIRPORT,6,105,331,444
Rockbridge,Rockbridge,102 - BEN SALEM,6,72,335,414
Rockbridge,Rockbridge,103 - PLANK ROAD,6,31,244,281
Rockbridge,Rockbridge,104 - EFFINGER,6,57,255,315
Rockbridge,Rockbridge,201 - COLLIERSTOWN,6,75,334,415
Rockbridge,Rockbridge,202 - HIGHLAND BELLE,6,124,607,744
Rockbridge,Rockbridge,203 - VO-TECH,6,48,126,180
Rockbridge,Rockbridge,301 - MAURY RIVER,6,122,361,491
Rockbridge,Rockbridge,302 - NATURAL BRIDGE,6,80,457,544
Rockbridge,Rockbridge,303 - FALLING SPRING,6,22,206,231
Rockbridge,Rockbridge,401 - FAIRFIELD,6,75,456,538
Rockbridge,Rockbridge,402 - MOUNTAIN VIEW,6,80,644,733
Rockbridge,Rockbridge,403 - VESUVIUS,6,44,243,288
Rockbridge,Rockbridge,501 - GOSHEN,6,31,308,341
Rockbridge,Rockbridge,502 - MEADOWVIEW,6,111,299,419
Rockbridge,Rockbridge,503 - ROCKBRIDGE BATHS,6,70,261,337
Rockbridge,Rockbridge,504 - ROCKBRIDGE,6,85,414,505
Rockingham,Rockingham,# AB - Central Absentee Precinct,6,8527,9267,18011
Rockingham,Rockingham,## Provisional,6,47,52,99
Rockingham,Rockingham,101 - BROADWAY,6,243,1108,1374
Rockingham,Rockingham,102 - TIMBERVILLE,6,161,693,878
Rockingham,Rockingham,103 - FULKS RUN,6,60,850,922
Rockingham,Rockingham,104 - BERGTON,6,45,320,367
Rockingham,Rockingham,105 - LACEY SPRING,6,80,564,653
Rockingham,Rockingham,106 - TENTH LEGION,6,80,532,621
Rockingham,Rockingham,107 - PLAINS,6,71,563,642
Rockingham,Rockingham,108 - LITTLE NORTH MOUNTAIN,6,50,399,453
Rockingham,Rockingham,201 - SINGERS GLEN,6,86,806,902
Rockingham,Rockingham,202 - EDOM,6,185,987,1195
Rockingham,Rockingham,203 - DAYTON,6,141,440,595
Rockingham,Rockingham,204 - MT CLINTON,6,111,742,866
Rockingham,Rockingham,205 - SILVER LAKE,6,159,646,818
Rockingham,Rockingham,301 - KEEZLETOWN,6,132,513,658
Rockingham,Rockingham,302 - PORT REPUBLIC,6,114,799,923
Rockingham,Rockingham,303 - MELROSE,6,64,413,488
Rockingham,Rockingham,304 - GROTTOES,6,202,857,1082
Rockingham,Rockingham,305 - MASSANETTA SPRINGS,6,260,633,916
Rockingham,Rockingham,306 - CROSS KEYS,6,65,279,347
Rockingham,Rockingham,307 - CROSSROADS,6,217,598,832
Rockingham,Rockingham,401 - WEST BRIDGEWATER,6,126,474,621
Rockingham,Rockingham,402 - MONTEZUMA,6,92,715,823
Rockingham,Rockingham,403 - MT CRAWFORD,6,55,136,195
Rockingham,Rockingham,404 - NORTH RIVER,6,158,646,816
Rockingham,Rockingham,405 - OTTOBINE,6,98,1156,1266
Rockingham,Rockingham,406 - EAST BRIDGEWATER,6,205,537,759
Rockingham,Rockingham,501 - ELKTON,6,182,923,1134
Rockingham,Rockingham,502 - SWIFT RUN,6,166,1475,1656
Rockingham,Rockingham,503 - MCGAHEYSVILLE,6,184,924,1132
Rockingham,Rockingham,504 - SOUTH FORK,6,66,612,686
Rockingham,Rockingham,505 - STONY RUN,6,212,690,916
Russell,Russell,# AB - Central Absentee Precinct,9,1375,3939,5362
Russell,Russell,## Provisional,9,7,23,31
Russell,Russell,101 - MOCCASIN,9,60,507,573
Russell,Russell,102 - COPPER CREEK,9,66,457,525
Russell,Russell,103 - SOUTH CASTLEWOOD,9,40,312,356
Russell,Russell,201 - NORTH CASTLEWOOD,9,123,791,929
Russell,Russell,202 - DANTE,9,42,223,266
Russell,Russell,301 - COOKS MILL,9,24,188,213
Russell,Russell,302 - DAUGHERTY,9,37,243,283
Russell,Russell,303 - NEW GARDEN,9,79,519,600
Russell,Russell,304 - CLEVELAND,9,69,302,375
Russell,Russell,401 - DRILL,9,19,84,104
Russell,Russell,402 - SWORDS CREEK,9,75,913,991
Russell,Russell,403 - HONAKER,9,58,336,394
Russell,Russell,501 - WEST LEBANON,9,137,785,937
Russell,Russell,601 -  EAST LEBANON,9,70,479,558
Russell,Russell,602 - ELK GARDEN,9,92,778,871
Salem City,SalemCity,# AB - Central Absentee Precinct,9,4211,4710,9030
Salem City,SalemCity,## Provisional,9,5,7,12
Salem City,SalemCity,001 - NORTH SALEM NO 2,9,90,265,368
Salem City,SalemCity,002 - CONEHURST,9,105,254,372
Salem City,SalemCity,003 - BEVERLY HEIGHTS,9,49,181,236
Salem City,SalemCity,004 - WEST SALEM,9,72,275,356
Salem City,SalemCity,005 - NORTH SALEM NO 1,9,128,413,556
Salem City,SalemCity,006 - SOUTH SALEM NO 1,9,94,294,401
Salem City,SalemCity,007 - SOUTH SALEM NO 2,9,115,343,469
Salem City,SalemCity,008 - EAST SALEM,9,68,145,222
Salem City,SalemCity,009 - SOUTH SIDE HILLS,9,87,365,464
Salem City,SalemCity,010 - HIDDEN VALLEY,9,124,431,565
Scott,Scott,# AB - Central Absentee Precinct,9,978,3588,4599
Scott,Scott,## Provisional,9,7,17,24
Scott,Scott,101 - WEBER CITY,9,41,295,341
Scott,Scott,102 - YUMA,9,73,459,538
Scott,Scott,202 - WEBER CITY EAST,9,35,234,272
Scott,Scott,203 - HILTONS,9,70,480,554
Scott,Scott,204 - CLARK'S,9,10,180,191
Scott,Scott,301 - NICKELSVILLE,9,43,437,484
Scott,Scott,302 - SNOWFLAKE,9,30,325,355
Scott,Scott,303 - TWIN SPRINGS,9,55,251,307
Scott,Scott,304 - COPPER CREEK,9,15,96,118
Scott,Scott,401 - GATE CITY,9,100,644,751
Scott,Scott,501 - DUNGANNON,9,34,238,274
Scott,Scott,502 - FORT BLACKMORE,9,39,267,308
Scott,Scott,503 - MANVILLE,9,10,171,184
Scott,Scott,504 - RYE COVE,9,26,405,432
Scott,Scott,601 - CLINCHPORT,9,31,242,278
Scott,Scott,602 - DUFFIELD-PATTONSVILLE,9,67,592,665
Scott,Scott,603 - FAIRVIEW,9,28,142,170
Shenandoah,Shenandoah,# AB - Central Absentee Precinct,6,4729,6083,10951
Shenandoah,Shenandoah,## Provisional,6,55,65,123
Shenandoah,Shenandoah,101 - ORKNEY SPRINGS,6,144,522,685
Shenandoah,Shenandoah,103 - NEW MARKET,6,268,1369,1661
Shenandoah,Shenandoah,201 - CONICVILLE,6,133,1024,1177
Shenandoah,Shenandoah,202 - MT JACKSON,6,177,832,1033
Shenandoah,Shenandoah,302 - EDINBURG,6,166,736,918
Shenandoah,Shenandoah,303 - ST LUKE,6,100,871,978
Shenandoah,Shenandoah,304 - FORT VALLEY,6,81,545,631
Shenandoah,Shenandoah,401 - WOODSTOCK,6,279,1011,1315
Shenandoah,Shenandoah,501 - CEDAR CREEK,6,27,97,124
Shenandoah,Shenandoah,503 - TOMS BROOK,6,149,967,1139
Shenandoah,Shenandoah,504 - LEBANON CHURCH,6,171,914,1099
Shenandoah,Shenandoah,601 - STRASBURG,6,357,1427,1811
Smyth,Smyth,# AB - Central Absentee Precinct,9,1694,2925,4671
Smyth,Smyth,## Provisional,9,0,0,0
Smyth,Smyth,101 - SALTVILLE,9,206,1163,1381
Smyth,Smyth,201 - SEVEN MILE FORD,9,91,817,914
Smyth,Smyth,202 - RICH VALLEY,9,74,352,430
Smyth,Smyth,301 - CHILHOWIE,9,159,962,1130
Smyth,Smyth,302 - ST CLAIR,9,43,344,392
Smyth,Smyth,401 - EAST PARK,9,120,503,623
Smyth,Smyth,402 - WEST PARK,9,65,295,360
Smyth,Smyth,501 - ATKINS,9,111,854,971
Smyth,Smyth,502 - WASSONA,9,94,354,456
Smyth,Smyth,601 - ROYAL OAK EAST,9,95,559,663
Smyth,Smyth,602 - ROYAL OAK WEST,9,77,355,438
Smyth,Smyth,701 - ADWOLFE,9,83,885,974
Smyth,Smyth,702 - SUGAR GROVE,9,85,503,596
Smyth,Smyth,703 - KONNAROCK,9,11,92,105
Southampton,Southampton,# AB - Central Absentee Precinct,4,2341,2102,4471
Southampton,Southampton,## Provisional,4,21,11,33
Southampton,Southampton,101 - BERLIN,4,74,415,494
Southampton,Southampton,102 - IVOR,4,200,424,631
Southampton,Southampton,201 - BOYKINS,4,263,279,551
Southampton,Southampton,202 - BRANCHVILLE,4,69,145,218
Southampton,Southampton,301 - CAPRON,4,134,223,357
Southampton,Southampton,302 - SEBRELL,4,96,294,393
Southampton,Southampton,401 - DREWRYVILLE,4,144,229,374
Southampton,Southampton,501 - HUNTERDALE,4,90,386,484
Southampton,Southampton,502 - FORKS-OF-THE-RIVER,4,84,175,264
Southampton,Southampton,601 - COURTLAND,4,131,300,438
Southampton,Southampton,602 - SEDLEY,4,39,267,309
Southampton,Southampton,701 - BLACKWATER RIVER,4,161,126,292
Southampton,Southampton,702 - NEWSOMS,4,122,354,477
Spotsylvania (pt.),Spotsylvania,# AB - Central Absentee Precinct,1,8231,5134,13551
Spotsylvania (pt.),Spotsylvania,# AB - Central Absentee Precinct,7,18598,15863,34930
Spotsylvania (pt.),Spotsylvania,## Provisional,1,2,2,4
Spotsylvania (pt.),Spotsylvania,## Provisional,7,2,2,4
Spotsylvania (pt.),Spotsylvania,101 - PARTLOW,7,165,1022,1215
Spotsylvania (pt.),Spotsylvania,102 - BLAYDES CORNER,7,214,936,1165
Spotsylvania (pt.),Spotsylvania,103 - TRAVELERS REST,1,4,0,4
Spotsylvania (pt.),Spotsylvania,103 - TRAVELERS REST,7,309,876,1211
Spotsylvania (pt.),Spotsylvania,104 - MASSAPONAX,1,208,668,904
Spotsylvania (pt.),Spotsylvania,201 - WILDERNESS SCHOOL,7,270,692,997
Spotsylvania (pt.),Spotsylvania,202 - WILDERNESS FIRE,7,284,888,1206
Spotsylvania (pt.),Spotsylvania,203 - NI RIVER - ELYS FORD,7,139,656,811
Spotsylvania (pt.),Spotsylvania,204 - CHANCELLOR,7,353,751,1133
Spotsylvania (pt.),Spotsylvania,301 - PLANK ROAD,7,371,661,1063
Spotsylvania (pt.),Spotsylvania,302 - HAZEL RUN,7,343,509,879
Spotsylvania (pt.),Spotsylvania,303 - RIVERBEND,7,319,869,1213
Spotsylvania (pt.),Spotsylvania,401 - SUMMIT,1,396,737,1162
Spotsylvania (pt.),Spotsylvania,402 - PARKSIDE,1,273,404,700
Spotsylvania (pt.),Spotsylvania,402 - PARKSIDE,7,156,221,388
Spotsylvania (pt.),Spotsylvania,403 - LEE HILL,1,372,600,999
Spotsylvania (pt.),Spotsylvania,501 - BELMONT,7,173,914,1103
Spotsylvania (pt.),Spotsylvania,502 - BROKENBURG,7,154,759,931
Spotsylvania (pt.),Spotsylvania,503 - POST OAK,7,153,803,969
Spotsylvania (pt.),Spotsylvania,504 - COURTHOUSE,7,214,638,873
Spotsylvania (pt.),Spotsylvania,505 - BROCK,7,197,846,1070
Spotsylvania (pt.),Spotsylvania,601 - SALEM,7,389,646,1067
Spotsylvania (pt.),Spotsylvania,602 - SMITH STATION,7,576,841,1453
Spotsylvania (pt.),Spotsylvania,603 - PIEDMONT,7,280,453,752
Spotsylvania (pt.),Spotsylvania,701 - BATTLEFIELD,1,295,459,772
Spotsylvania (pt.),Spotsylvania,702 - BRENTS MILL,1,201,316,528
Spotsylvania (pt.),Spotsylvania,702 - BRENTS MILL,7,195,320,525
Spotsylvania (pt.),Spotsylvania,703 - FAIRVIEW,1,53,104,162
Spotsylvania (pt.),Spotsylvania,703 - FAIRVIEW,7,147,273,429
Spotsylvania (pt.),Spotsylvania,704 - GAYLE,1,20,92,118
Spotsylvania (pt.),Spotsylvania,704 - GAYLE,7,251,456,728
Stafford,Stafford,# AB - Central Absentee Precinct,1,30218,18509,49401
Stafford,Stafford,## Provisional,1,217,123,346
Stafford,Stafford,101 - HARTWOOD,1,351,1618,2014
Stafford,Stafford,102 - ROCKY RUN,1,265,523,813
Stafford,Stafford,103 - SIMPSON,1,240,649,913
Stafford,Stafford,104 - COLLEGE,1,423,1017,1482
Stafford,Stafford,201 - ROCK HILL,1,359,661,1051
Stafford,Stafford,202 - ROSEVILLE,1,382,715,1122
Stafford,Stafford,203 - RUBY,1,242,946,1219
Stafford,Stafford,204 - STEFANIGA,1,313,714,1041
Stafford,Stafford,301 - GRIFFIS,1,443,326,783
Stafford,Stafford,302 - WIDEWATER,1,513,748,1285
Stafford,Stafford,303 - HARBOUR,1,298,580,904
Stafford,Stafford,304 - BARRETT,1,274,327,613
Stafford,Stafford,401 - AQUIA,1,224,136,370
Stafford,Stafford,402 - COURTHOUSE,1,544,536,1111
Stafford,Stafford,403 - BROOKE,1,357,944,1335
Stafford,Stafford,404 - GOVERNMENT ISLAND,1,392,729,1155
Stafford,Stafford,501 - GRAFTON,1,360,989,1376
Stafford,Stafford,502 - FALMOUTH,1,333,635,992
Stafford,Stafford,503 - DREW,1,366,735,1138
Stafford,Stafford,504 - GAYLE,1,356,317,680
Stafford,Stafford,601 - FERRY FARM,1,239,721,987
Stafford,Stafford,602 - CHATHAM,1,377,807,1213
Stafford,Stafford,603 - WHITE OAK,1,307,1238,1582
Stafford,Stafford,604 - ENGLAND RUN,1,430,326,773
Stafford,Stafford,701 - WOODLANDS,1,492,783,1299
Stafford,Stafford,702 - WHITSON,1,491,476,989
Stafford,Stafford,703 - HAMPTON,1,439,808,1270
Staunton City,StauntonCity,# AB - Central Absentee Precinct,6,5813,3053,8987
Staunton City,StauntonCity,## Provisional,6,10,26,39
Staunton City,StauntonCity,101 - WARD NO 1,6,285,626,934
Staunton City,StauntonCity,201 - WARD NO 2,6,278,707,1022
Staunton City,StauntonCity,301 - WARD NO 3,6,198,520,748
Staunton City,StauntonCity,401 - WARD NO 4,6,174,417,606
Staunton City,StauntonCity,501 - WARD NO 5,6,223,346,589
Suffolk City (pt.),SuffolkCity,# AB - Central Absentee Precinct,3,14467,5931,20642
Suffolk City (pt.),SuffolkCity,# AB - Central Absentee Precinct,4,6455,3543,10097
Suffolk City (pt.),SuffolkCity,## Provisional,3,142,49,192
Suffolk City (pt.),SuffolkCity,## Provisional,4,55,27,82
Suffolk City (pt.),SuffolkCity,101 - BELLEHARBOUR,3,329,238,580
Suffolk City (pt.),SuffolkCity,102 - DRIVER,3,317,1079,1434
Suffolk City (pt.),SuffolkCity,104 - BENNETTS CREEK,3,327,564,922
Suffolk City (pt.),SuffolkCity,201 - EBENEZER,3,210,728,949
Suffolk City (pt.),SuffolkCity,202 - CHUCKATUCK,3,205,601,817
Suffolk City (pt.),SuffolkCity,203 - KINGS FORK,3,336,339,689
Suffolk City (pt.),SuffolkCity,204 - HILLPOINT,3,317,365,692
Suffolk City (pt.),SuffolkCity,301 - WHITE MARSH,4,93,104,203
Suffolk City (pt.),SuffolkCity,302 - JOHN F KENNEDY,3,241,155,402
Suffolk City (pt.),SuffolkCity,302 - JOHN F KENNEDY,4,303,29,339
Suffolk City (pt.),SuffolkCity,304 - NANSEMOND RIVER,3,327,382,730
Suffolk City (pt.),SuffolkCity,305 - SHOULDERS HILL,3,123,192,324
Suffolk City (pt.),SuffolkCity,401 - AIRPORT,4,101,355,467
Suffolk City (pt.),SuffolkCity,402 - WHALEYVILLE,4,147,654,809
Suffolk City (pt.),SuffolkCity,403 - SOUTHSIDE,4,315,48,369
Suffolk City (pt.),SuffolkCity,404 - BOOKER T WASHINGTON,3,176,19,198
Suffolk City (pt.),SuffolkCity,404 - BOOKER T WASHINGTON,4,304,22,331
Suffolk City (pt.),SuffolkCity,405 - PITTMANTOWN,4,77,205,285
Suffolk City (pt.),SuffolkCity,501 - KILBYS MILL,4,210,649,873
Suffolk City (pt.),SuffolkCity,502 - HOLLAND,4,269,929,1218
Suffolk City (pt.),SuffolkCity,504 - LAKE COHOON,3,37,168,206
Suffolk City (pt.),SuffolkCity,504 - LAKE COHOON,4,162,634,809
Suffolk City (pt.),SuffolkCity,601 - LAKESIDE,4,360,332,704
Suffolk City (pt.),SuffolkCity,602 - OLDE TOWNE,3,158,90,254
Suffolk City (pt.),SuffolkCity,602 - OLDE TOWNE,4,3,0,5
Suffolk City (pt.),SuffolkCity,603 - ELEPHANTS FORK/WESTHAVEN,4,99,171,279
Suffolk City (pt.),SuffolkCity,604 - WILROY,3,156,346,521
Suffolk City (pt.),SuffolkCity,605 - HOLLYWOOD,3,324,18,344
Suffolk City (pt.),SuffolkCity,702 - HARBOURVIEW,3,349,495,862
Suffolk City (pt.),SuffolkCity,704 - BURBAGE GRANT,3,454,417,906
Suffolk City (pt.),SuffolkCity,706 - HUNTERSVILLE,3,728,204,948
Surry,Surry,# AB - Central Absentee Precinct,4,1722,885,2624
Surry,Surry,## Provisional,4,1,2,3
Surry,Surry,101 - SURRY,4,63,210,279
Surry,Surry,201 - BACONS CASTLE,4,133,227,367
Surry,Surry,301 - DENDRON,4,96,137,234
Surry,Surry,302 - WALLS BRIDGE,4,67,131,199
Surry,Surry,401 - CARSLEY,4,151,203,358
Surry,Surry,501 - CLAREMONT,4,97,208,307
Surry,Surry,502 - SPRING GROVE,4,67,22,91
Sussex,Sussex,# AB - Central Absentee Precinct,4,1470,801,2286
Sussex,Sussex,## Provisional,4,0,0,0
Sussex,Sussex,101 - WAVERLY,4,332,101,437
