County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,8,0,1,1,0,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,2,3,1,4,0,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,3,5,2,7,0,,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,4,742,"1,601","2,370",27,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,7,272,540,820,8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,EV,766,900,"1,691",25,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,EV,"2,399","4,229","6,674",46,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,EV,0,1,1,0,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,EV,3,17,20,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,EV,1,2,3,0,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,EV,8,3,11,0,,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,EV,"1,014","2,141","3,190",35,,,,,,,,,,,,,,,,,,,,
