County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,7,"177,925","99,811","283,006","5,270",,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,4,"2,718","8,994","11,996",284,,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,9,"5,063","18,518","24,159",578,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,6,"1,186","3,621","4,857",50,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,9,"1,515","3,710","5,309",84,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,EV,1,0,1,0,,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
